arm,display,group,label,rep,tau_hat,I_fit_selected,I_true_selected,I_fit_reference,I_true_reference,I_true_star,ceiling_error_selected,ceiling_error_reference,ceiling_error_uniform,ceiling_signed_selected,design_regret,design_regret_exhaustive,ridge_r2_selected,ridge_r2_oracle,ridge_loss_selected,ridge_regret,protocol_selected,protocol_star
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,124,7.78966501903913,0.6948632289992653,0.7030138710436606,0.62671653783629,0.644178009739683,0.7030138710436606,0.008150642044395306,0.017461471903392978,0.04591879354173041,-0.008150642044395306,0.0,0.0,0.6999339468571892,0.6864033768763433,0.30006605314281076,-0.013530569980845897,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,124,7.78966501903913,0.6336983283173453,0.6306011829141197,0.563238153805679,0.5693726321686936,0.6306011829141197,0.0030971454032255874,0.006134478363014617,0.03761649925722793,0.0030971454032255874,0.0,0.0,0.6077402742931342,0.6028801526300241,0.39225972570686585,-0.004860121663110006,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,125,6.354218814824263,0.6752195700081318,0.7030138710436606,0.5978993060752821,0.644178009739683,0.7030138710436606,0.027794301035528823,0.0462787036644009,0.08316957295229788,-0.027794301035528823,0.0,0.0,0.71849410282977,0.718141419554541,0.28150589717023,-0.000352683275228971,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,125,6.354218814824263,0.6169144240666998,0.6306011829141197,0.5387796212149533,0.5693726321686936,0.6306011829141197,0.013686758847419878,0.03059301095374034,0.06779489359752278,-0.013686758847419878,0.0,0.0,0.5877485031882528,0.6069453793397505,0.4122514968117472,0.019196876151497677,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,126,6.488730326949632,0.6773752167589533,0.7030138710436606,0.6010297308667724,0.644178009739683,0.7030138710436606,0.025638654284707352,0.04314827887291062,0.0789715153242147,-0.025638654284707352,0.0,0.0,0.6850922092572236,0.7113823938102607,0.3149077907427764,0.02629018455303711,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,126,6.488730326949632,0.6187890961259503,0.6306011829141197,0.5414631248799817,0.5693726321686936,0.6306011829141197,0.011812086788169363,0.027909507288711888,0.06417408494506827,-0.011812086788169363,0.0,0.0,0.6000735494399105,0.5782167267217416,0.39992645056008946,-0.02185682271816891,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,127,7.330157053056594,0.6893007012072335,0.7030138710436606,0.6184915571275452,0.644178009739683,0.7030138710436606,0.01371316983642712,0.025686452612137756,0.05541244329582333,-0.01371316983642712,0.0,0.0,0.7015380700698632,0.6819367716644895,0.29846192993013676,-0.019601298405373724,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,127,7.330157053056594,0.6290209081114269,0.6306011829141197,0.5563176996829623,0.5693726321686936,0.6306011829141197,0.0015802748026928493,0.013054932485731308,0.04573955145407671,-0.0015802748026928493,0.0,0.0,0.6109541308504937,0.5948644594819704,0.38904586914950634,-0.01608967136852324,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,128,8.187638335804383,0.6992383962743081,0.7030138710436606,0.633220244800295,0.644178009739683,0.7030138710436606,0.0037754747693525825,0.010957764939387937,0.03773874335490973,-0.0037754747693525825,0.0,0.0,0.7063732253424695,0.7196588335131284,0.2936267746575305,0.013285608170658936,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,128,8.187638335804383,0.6373262375747842,0.6306011829141197,0.5686701420859913,0.5693726321686936,0.6306011829141197,0.006725054660664531,0.0007024900827022895,0.030643545521295015,0.006725054660664531,0.0,0.0,0.5983165880586334,0.5973558587878217,0.4016834119413666,-0.0009607292708116999,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,129,7.148707050866785,0.686934257085706,0.7030138710436606,0.6150076004106618,0.644178009739683,0.7030138710436606,0.016079613957954653,0.029170409329021152,0.05916635700261613,-0.016079613957954653,0.0,0.0,0.699295551252545,0.7038521386140695,0.30070444874745506,0.004556587361524533,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,129,7.148707050866785,0.6270111946573356,0.6306011829141197,0.5533706190550395,0.5693726321686936,0.6306011829141197,0.003589988256784138,0.016002013113654123,0.04896060077467036,-0.003589988256784138,0.0,0.0,0.6152389458971763,0.5977886494909783,0.3847610541028237,-0.017450296406197996,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,130,7.3439492195925835,0.6894764331138756,0.7030138710436606,0.6187506400066043,0.644178009739683,0.7030138710436606,0.013537437929785012,0.025427369733078686,0.055127120858237955,-0.013537437929785012,0.0,0.0,0.6933348206629673,0.701507536971526,0.30666517933703275,0.008172716308558758,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,130,7.3439492195925835,0.6291696989372557,0.6306011829141197,0.5565364985876735,0.5693726321686936,0.6306011829141197,0.0014314839768639898,0.012836133581020093,0.045494941928188926,-0.0014314839768639898,0.0,0.0,0.6021851914829641,0.5979482333969997,0.3978148085170359,-0.004236958085964471,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,131,8.167949939449418,0.6990307284005606,0.7030138710436606,0.6329108709373118,0.644178009739683,0.7030138710436606,0.003983142643100068,0.01126713880237118,0.03814207353363572,-0.003983142643100068,0.0,0.0,0.7064128995605139,0.6930933943559132,0.2935871004394861,-0.013319505204600679,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,131,8.167949939449418,0.6371551443452279,0.6306011829141197,0.5684126102826712,0.5693726321686936,0.6306011829141197,0.006553961431108202,0.0009600218860223997,0.0309867949166254,0.006553961431108202,0.0,0.0,0.5905223561388576,0.5933266011859799,0.4094776438611424,0.002804245047122289,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,132,8.339214798416586,0.7008083744048373,0.7030138710436606,0.6355612825286647,0.644178009739683,0.7030138710436606,0.002205496638823301,0.008616727211018249,0.03463916884669138,-0.002205496638823301,0.0,0.0,0.6964307057931538,0.6924581606601452,0.3035692942068462,-0.003972545133008598,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,132,8.339214798416586,0.6386159513742777,0.6306011829141197,0.5706159761834562,0.5693726321686936,0.6306011829141197,0.008014768460158028,0.0012433440147625596,0.0280076298200245,0.008014768460158028,0.0,0.0,0.615129566287073,0.6165756070686454,0.38487043371292695,0.0014460407815723997,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,133,7.6152382839134685,0.6928204573084942,0.7030138710436606,0.6236902624371982,0.644178009739683,0.7030138710436606,0.010193413735166468,0.020487747302484816,0.049518454723742375,-0.010193413735166468,0.0,0.0,0.7012381781524539,0.7069546711483975,0.29876182184754607,0.005716492995943567,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,133,7.6152382839134685,0.6319885839581719,0.6306011829141197,0.5606981655552048,0.5693726321686936,0.6306011829141197,0.0013874010440522166,0.008674466613488807,0.04069262015804356,0.0013874010440522166,0.0,0.0,0.6107455333738128,0.5922318560038726,0.38925446662618723,-0.01851367736994014,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,134,8.722112191726803,0.7045600471316814,0.7030138710436606,0.6411708452509707,0.644178009739683,0.7030138710436606,0.0015461760880207676,0.0030071644887122995,0.026859386079620157,0.0015461760880207676,0.0,0.0,0.6986846184302068,0.6988105561667342,0.3013153815697932,0.0001259377365273595,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,134,8.722112191726803,0.6416696266976505,0.6306011829141197,0.5752567174324706,0.5693726321686936,0.6306011829141197,0.01106844378353078,0.005884085263777039,0.027713898170437068,0.01106844378353078,0.0,0.0,0.604671329444769,0.5891019194609841,0.395328670555231,-0.015569409983784865,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,135,7.50538392631645,0.691491632891487,0.7030138710436606,0.6217252372535288,0.644178009739683,0.7030138710436606,0.01152223815217368,0.022452772486154182,0.05178852229373139,-0.01152223815217368,0.0,0.0,0.7166969044414211,0.7189048923698445,0.2833030955585789,0.0022079879284233606,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,135,7.50538392631645,0.6308713270313772,0.6306011829141197,0.5590449076558535,0.5693726321686936,0.6306011829141197,0.0002701441172574537,0.010327724512840142,0.0426349437989888,0.0002701441172574537,0.0,0.0,0.6056499835497418,0.6134462656372706,0.39435001645025825,0.007796282087528805,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,136,7.680420931403129,0.6935932813409755,0.7030138710436606,0.6248343878034429,0.644178009739683,0.7030138710436606,0.009420589702685112,0.019343621936240063,0.04817249722545912,-0.009420589702685112,0.0,0.0,0.6998506946066614,0.6938736528296674,0.3001493053933386,-0.005977041776993985,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,136,7.680420931403129,0.6326365468681625,0.6306011829141197,0.5616593321863216,0.5693726321686936,0.6306011829141197,0.0020353639540428015,0.007713299982372024,0.0395418712434827,0.0020353639540428015,0.0,0.0,0.6102847692217701,0.5980804850020498,0.3897152307782299,-0.012204284219720307,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,137,7.253773435675317,0.6883170005221672,0.7030138710436606,0.6170422081642757,0.644178009739683,0.7030138710436606,0.014696870521493488,0.027135801575407292,0.05699271784998004,-0.014696870521493488,0.0,0.0,0.7081643750497397,0.7000678346064066,0.2918356249502603,-0.008096540443333078,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,137,7.253773435675317,0.6281868534253255,0.6306011829141197,0.55509277908267,0.5693726321686936,0.6306011829141197,0.0024143294887941646,0.014279853086023642,0.04709487601144974,-0.0024143294887941646,0.0,0.0,0.5956141785374309,0.590531441647156,0.4043858214625691,-0.0050827368902749415,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,138,7.536965891009536,0.691877101292173,0.7030138710436606,0.6222949650502568,0.644178009739683,0.7030138710436606,0.011136769751487696,0.021883044689426145,0.051135713206234945,-0.011136769751487696,0.0,0.0,0.7187981441536923,0.7088301316418537,0.28120185584630775,-0.009968012511838542,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,138,7.536965891009536,0.6311958242030341,0.6306011829141197,0.5595245600911459,0.5693726321686936,0.6306011829141197,0.0005946412889143993,0.009848072077547676,0.04207619277207071,0.0005946412889143993,0.0,0.0,0.6133331748471413,0.6295016639389845,0.38666682515285866,0.016168489091843208,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,139,7.558676185097397,0.6921404594528106,0.7030138710436606,0.6226843491525719,0.644178009739683,0.7030138710436606,0.01087341159085009,0.021493660587111107,0.05068703777252327,-0.01087341159085009,0.0,0.0,0.6970600742299727,0.7074063578153487,0.30293992577002726,0.010346283585375926,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,139,7.558676185097397,0.6314173386345668,0.6306011829141197,0.5598522335774159,0.5693726321686936,0.6306011829141197,0.0008161557204471315,0.009520398591277734,0.041692253379722946,0.0008161557204471315,0.0,0.0,0.5857102064296469,0.5746190377404756,0.4142897935703531,-0.01109116868917126,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,140,7.626003586421538,0.6929488857079156,0.7030138710436606,0.6238803280292894,0.644178009739683,0.7030138710436606,0.01006498533574507,0.02029768171039359,0.04929610508027174,-0.01006498533574507,0.0,0.0,0.7061622125379301,0.6946505787919908,0.2938377874620699,-0.011511633745939331,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,140,7.626003586421538,0.6320963565871981,0.6306011829141197,0.5608579113265111,0.5693726321686936,0.6306011829141197,0.0014951736730783871,0.008514720842182522,0.04050247327073184,0.0014951736730783871,0.0,0.0,0.5987718270987668,0.5930311524939161,0.40122817290123325,-0.005740674604850615,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,141,7.2693989570957935,0.688519687883161,0.7030138710436606,0.6173407112929682,0.644178009739683,0.7030138710436606,0.014494183160499663,0.026837298446714786,0.056669438562442304,-0.014494183160499663,0.0,0.0,0.7030441976377102,0.6956751561586755,0.2969558023622898,-0.007369041479034721,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,141,7.2693989570957935,0.6283588669821709,0.6306011829141197,0.5553451873670313,0.5693726321686936,0.6306011829141197,0.0022423159319487906,0.014027444801662292,0.0468175404986223,-0.0022423159319487906,0.0,0.0,0.5993653339446556,0.5978068785664776,0.40063466605534437,-0.001558455378178003,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,142,7.15143177272206,0.6869705594552662,0.7030138710436606,0.6150609765867863,0.644178009739683,0.7030138710436606,0.01604331158839445,0.02911703315289671,0.05910999249307647,-0.01604331158839445,0.0,0.0,0.691432289726581,0.7053729337776241,0.308567710273419,0.013940644051043116,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,142,7.15143177272206,0.6270421080860754,0.6306011829141197,0.5534158367152078,0.5693726321686936,0.6306011829141197,0.003559074828044295,0.015956795453485828,0.04891219878403685,-0.003559074828044295,0.0,0.0,0.5985757680746773,0.6013192260710478,0.4014242319253227,0.0027434579963705463,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,143,6.975172885306326,0.6845718957477396,0.7030138710436606,0.6115388574145505,0.644178009739683,0.7030138710436606,0.018441975295921065,0.03263915232513248,0.06416418376764271,-0.018441975295921065,0.0,0.0,0.6995618814019093,0.7040372343818218,0.30043811859809066,0.004475352979912417,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,143,6.975172885306326,0.6249941423554497,0.6306011829141197,0.550427757817078,0.5693726321686936,0.6306011829141197,0.005607040558670007,0.018944874351615626,0.0520444953421514,-0.005607040558670007,0.0,0.0,0.6062642412635274,0.6026498686548938,0.3937357587364726,-0.0036143726086336203,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,144,7.361024131708746,0.6896932014126498,0.7030138710436606,0.619070292228311,0.644178009739683,0.7030138710436606,0.013320669631010862,0.025107717511371974,0.054773900342907425,-0.013320669631010862,0.0,0.0,0.7155142294993984,0.7092147438887182,0.28448577050060164,-0.006299485610680167,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,144,7.361024131708746,0.6293531471763693,0.6306011829141197,0.5568063792439357,0.5693726321686936,0.6306011829141197,0.0012480357377504525,0.012566252924757881,0.04519216408128929,-0.0012480357377504525,0.0,0.0,0.6147290010433737,0.5845216986397896,0.3852709989566263,-0.030207302403584047,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,145,7.792505561462518,0.6948958359784216,0.7030138710436606,0.6267648972276567,0.644178009739683,0.7030138710436606,0.008118035065239004,0.017413112512026263,0.04586023208313844,-0.008118035065239004,0.0,0.0,0.715953695800774,0.6989542598847152,0.28404630419922605,-0.01699943591605879,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,145,7.792505561462518,0.6337255406558541,0.6306011829141197,0.5632786804635612,0.5693726321686936,0.6306011829141197,0.0031243577417343626,0.006093951705132383,0.03756649383794518,0.0031243577417343626,0.0,0.0,0.5984163719708633,0.6096094281353668,0.4015836280291367,0.011193056164503501,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,146,6.861268789037942,0.6829654611911453,0.7030138710436606,0.6091853873334049,0.644178009739683,0.7030138710436606,0.020048409852515325,0.034992622406278096,0.06757841154106914,-0.020048409852515325,0.0,0.0,0.6993028517504551,0.7010703952683187,0.30069714824954485,0.001767543517863568,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,146,6.861268789037942,0.6236166739159426,0.6306011829141197,0.5484263757225096,0.5693726321686936,0.6306011829141197,0.006984508998177152,0.020946256446183975,0.054371706395271224,-0.006984508998177152,0.0,0.0,0.6052851847841242,0.612282476995199,0.3947148152158758,0.006997292211074813,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,147,7.255841891658811,0.6883438749893583,0.7030138710436606,0.6170817830551383,0.644178009739683,0.7030138710436606,0.014669996054302303,0.0270962266845447,0.056949923127434396,-0.014669996054302303,0.0,0.0,0.6985654250401463,0.6931335693510192,0.3014345749598537,-0.005431855689127074,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,147,7.255841891658811,0.628209665570672,0.6306011829141197,0.5551262466039246,0.5693726321686936,0.6306011829141197,0.002391517343447669,0.014246385564768982,0.04705816097947267,-0.002391517343447669,0.0,0.0,0.5774123931759358,0.5937358900948735,0.42258760682406415,0.01632349691893764,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,148,7.414013874545855,0.6903604002235486,0.7030138710436606,0.6200546390240611,0.644178009739683,0.7030138710436606,0.012653470820112034,0.024123370715621872,0.05367784542133376,-0.012653470820112034,0.0,0.0,0.7322827019806681,0.7136668272907937,0.26771729801933186,-0.018615874689874468,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,148,7.414013874545855,0.6299171750115689,0.6306011829141197,0.5576369697347899,0.5693726321686936,0.6306011829141197,0.0006840079025508539,0.01173566243390367,0.04425292515231695,-0.0006840079025508539,0.0,0.0,0.6035022759984432,0.623243397746186,0.3964977240015568,0.019741121747742785,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,149,9.14521097237567,0.7083820752856108,0.7030138710436606,0.646907663701541,0.644178009739683,0.7030138710436606,0.00536820424195017,0.0027296539618579807,0.03361760695888222,0.00536820424195017,0.0,0.0,0.7100886696681641,0.7059873618233466,0.2899113303318359,-0.004101307844817437,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,149,9.14521097237567,0.6447360024589066,0.6306011829141197,0.5799685322719181,0.5693726321686936,0.6306011829141197,0.014134819544786903,0.010595900103224531,0.032824683638535246,0.014134819544786903,0.0,0.0,0.6187340994748685,0.6229862560056588,0.38126590052513154,0.004252156530790363,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,150,6.702201590029952,0.6806437491914347,0.7030138710436606,0.6057917186896236,0.644178009739683,0.7030138710436606,0.022370121852225977,0.03838629105005942,0.07240077673776196,-0.022370121852225977,0.0,0.0,0.6881866167715209,0.6895565573800431,0.31181338322847907,0.0013699406085221355,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,150,6.702201590029952,0.6216179369549583,0.6306011829141197,0.5455339756553426,0.5693726321686936,0.6306011829141197,0.008983245959161446,0.023838656513351042,0.05851644285780719,-0.008983245959161446,0.0,0.0,0.600337853298343,0.593843685375847,0.399662146701657,-0.006494167922496019,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,151,7.261542521434249,0.6884178720057084,0.7030138710436606,0.6171907559225444,0.644178009739683,0.7030138710436606,0.014595999037952279,0.026987253817138623,0.056831981651750504,-0.014595999037952279,0.0,0.0,0.7175093530106867,0.7075617327681967,0.28249064698931325,-0.009947620242490074,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,151,7.261542521434249,0.628272469777808,0.6306011829141197,0.5552183963301653,0.5693726321686936,0.6306011829141197,0.0023287131363116664,0.014154235838528262,0.04695697850415485,-0.0023287131363116664,0.0,0.0,0.6014894834704128,0.6098003327505259,0.39851051652958724,0.008310849280113164,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,152,7.764268810065957,0.6945707789392521,0.7030138710436606,0.6262828804092565,0.644178009739683,0.7030138710436606,0.008443092104408523,0.017895129330426474,0.04644246117866188,-0.008443092104408523,0.0,0.0,0.6919301664670714,0.7018995677461817,0.3080698335329286,0.00996940127911028,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,152,7.764268810065957,0.6334541500631101,0.6306011829141197,0.5628746473730523,0.5693726321686936,0.6306011829141197,0.002852967148990415,0.006497984795641343,0.038063712273246175,0.002852967148990415,0.0,0.0,0.6006653760603016,0.5826780028017373,0.39933462393969843,-0.017987373258564254,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,153,7.502893968397912,0.6914611223245642,0.7030138710436606,0.6216801523869148,0.644178009739683,0.7030138710436606,0.011552748719096395,0.022497857352768214,0.051839996219093784,-0.011552748719096395,0.0,0.0,0.6969900781897577,0.7128436272294801,0.30300992181024233,0.01585354903972247,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,occupation,153,7.502893968397912,0.6308456286302929,0.6306011829141197,0.5590069398817006,0.5693726321686936,0.6306011829141197,0.00024444571617321387,0.010365692286993022,0.042679007860279825,0.00024444571617321387,0.0,0.0,0.6030204042820295,0.6101768956799375,0.3969795957179705,0.007156491397907971,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
cauchy,Cauchy $\beta=0.7$ ($\tau_1=\infty$) $\to$ OU,kernel,mean,154,7.566202043002047,0.6922314458626687,0.7030138710436606,0.6228189015027373,0.644178009739683,0.7030138710436606,0.010782425180991928,0.021359108236945645,0.05053152163006691,-0.010782425180991928,0.0,0.0,0.6823673994593022,0.7116252322148181,0.31763260054069775,0.029257832755515856,t12.00+t15.00+t17.00+t18.50,t12.00+t15.00+t17.00+t18.50
