alpha,label,protocol,model,n_train,n_train_used,is_reference,seed_index,seed_key,r2_test,r2_bayes_test,r2_best_linear_test,hyperparameter,ceiling,label_variance,ceiling_best_linear,r2_class_reference,protocol_gap,approximation_gap,estimation_gap,protocol_gap_paired,approximation_gap_paired,approximation_gap_exact_linear,ceiling_utilization,absolute_gap,protocol_share_of_residual
0.0,occupation,dispersed,mlp,250,250,0,2,"[20260802, 0, 2]",0.3039153130985951,0.3245649936371877,0.32198957575845166,weight_decay=0.1,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.018074582486567126,0.6754350063628123,0.002575098052025493,nan,0.9242366637604655,0.024913140711111004,0.9642096124510209
0.0,occupation,dispersed,ridge,500,500,0,2,"[20260802, 0, 2]",0.3069678858690925,0.3245649936371877,0.32198957575845166,cv-alpha,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3216795997570455,0.6711715461902938,0.00714885405266058,0.014711713887953004,0.6754350063628123,0.0028853938801421952,0.0020096908091006838,0.9335198408551824,0.021860567940613584,0.9684566306598537
0.0,occupation,dispersed,gp,500,500,0,2,"[20260802, 0, 2]",0.2997042886515071,0.3245649936371877,0.32198957575845166,reg=3,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3051842766066297,0.6711715461902938,0.023644177203076377,0.005479987955122612,0.6754350063628123,0.019380717030557992,nan,0.9114305200149947,0.02912416515819899,0.9584116185687938
0.0,occupation,dispersed,mlp,500,500,0,2,"[20260802, 0, 2]",0.3088686859168205,0.3245649936371877,0.32198957575845166,weight_decay=0.1,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.013121209668341738,0.6754350063628123,0.002575098052025493,nan,0.9393003626613274,0.019959767892885616,0.9711201511403613
0.0,occupation,dispersed,ridge,1000,1000,0,2,"[20260802, 0, 2]",0.31803943660634226,0.3245649936371877,0.32198957575845166,cv-alpha,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3216795997570455,0.6711715461902938,0.00714885405266058,0.0036401631507032572,0.6754350063628123,0.0028853938801421952,0.0020096908091006838,0.9671895267019457,0.010789017203363838,0.9841794118567879
0.0,occupation,dispersed,gp,1000,1000,0,2,"[20260802, 0, 2]",0.3137483315942512,0.3245649936371877,0.32198957575845166,reg=3,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3051842766066297,0.6711715461902938,0.023644177203076377,-0.008564054987621472,0.6754350063628123,0.019380717030557992,nan,0.9541398500016005,0.015080122215454905,0.9780253762435462
0.0,occupation,dispersed,mlp,1000,1000,0,2,"[20260802, 0, 2]",0.3185453830307564,0.3245649936371877,0.32198957575845166,weight_decay=0.1,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.0034445125544058097,0.6754350063628123,0.002575098052025493,nan,0.9687281600487635,0.010283070778949688,0.9849101165024261
0.0,occupation,dispersed,ridge,2500,2500,0,2,"[20260802, 0, 2]",0.3199012438505857,0.3245649936371877,0.32198957575845166,cv-alpha,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3216795997570455,0.6711715461902938,0.00714885405266058,0.0017783559064598053,0.6754350063628123,0.0028853938801421952,0.0020096908091006838,0.9728514675184204,0.008927209959120386,0.9868736563941617
0.0,occupation,dispersed,gp,2500,1500,0,2,"[20260802, 0, 2]",0.31175257816481383,0.3245649936371877,0.32198957575845166,reg=3,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3051842766066297,0.6711715461902938,0.023644177203076377,-0.006568301558184109,0.6754350063628123,0.019380717030557992,nan,0.9480705655272335,0.01707587564489227,0.975189335835999
0.0,occupation,dispersed,mlp,2500,2500,0,2,"[20260802, 0, 2]",0.3178574765819695,0.3245649936371877,0.32198957575845166,weight_decay=0.1,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.004132419003192722,0.6754350063628123,0.002575098052025493,nan,0.9666361681885184,0.0109709772277366,0.9839168841538216
0.0,occupation,dispersed,ridge,5000,5000,0,2,"[20260802, 0, 2]",0.32033534825242527,0.3245649936371877,0.32198957575845166,cv-alpha,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3216795997570455,0.6711715461902938,0.00714885405266058,0.001344251504620253,0.6754350063628123,0.0028853938801421952,0.0020096908091006838,0.9741716221364596,0.008493105557280833,0.9875039763573945
0.0,occupation,dispersed,gp,5000,1500,0,2,"[20260802, 0, 2]",0.31377499535716835,0.3245649936371877,0.32198957575845166,reg=3,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3051842766066297,0.6711715461902938,0.023644177203076377,-0.008590718750538628,0.6754350063628123,0.019380717030557992,nan,0.9542209371539081,0.015053458452537749,0.9780633781184164
0.0,occupation,dispersed,mlp,5000,5000,0,2,"[20260802, 0, 2]",0.32063862210249805,0.3245649936371877,0.32198957575845166,weight_decay=0.01,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.0013512734826641726,0.6754350063628123,0.002575098052025493,nan,0.9750939080474237,0.00818983170720805,0.9879448082071517
0.0,occupation,dispersed,ridge,20000,20000,1,2,"[20260802, 0, 2]",0.3216795997570455,0.3245649936371877,0.32198957575845166,cv-alpha,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3216795997570455,0.6711715461902938,0.00714885405266058,0.0,0.6754350063628123,0.0028853938801421952,0.0020096908091006838,0.9782596245250794,0.00714885405266058,0.98946094787935
0.0,occupation,dispersed,gp,20000,1500,1,2,"[20260802, 0, 2]",0.3051842766066297,0.3245649936371877,0.32198957575845166,reg=1,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3051842766066297,0.6711715461902938,0.023644177203076377,0.0,0.6754350063628123,0.019380717030557992,nan,0.9280957078709516,0.023644177203076377,0.9659705783749366
0.0,occupation,dispersed,mlp,20000,20000,1,2,"[20260802, 0, 2]",0.3219898955851622,0.3245649936371877,0.32198957575845166,weight_decay=0.01,0.3288284538097061,0.016804686944287432,0.3268187630006054,0.3219898955851622,0.6711715461902938,0.006838558224543878,0.0,0.6754350063628123,0.002575098052025493,nan,0.9792032649689696,0.006838558224543878,0.989913781254859
0.0,mean,same_time,ridge,100,100,0,2,"[20260802, 0, 2]",0.07347987910126608,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.0181756507799532,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.7839609150818274,0.020249129179199632,0.9781449655302059
0.0,mean,same_time,gp,100,100,0,2,"[20260802, 0, 2]",0.03723471786473043,0.09181572923757186,0.09181572923742443,reg=30,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,0.04260602086255172,0.9081842707624281,0.011974990510289718,nan,0.3972592748801185,0.05649429041573528,0.9413208063647254
0.0,mean,same_time,mlp,100,100,0,2,"[20260802, 0, 2]",0.07503534685295388,0.09181572923757186,0.09181572923742443,weight_decay=0.1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.015840929398914905,0.9081842707624281,0.000939452985703082,nan,0.800556286997354,0.018693661427511832,0.9797898640084142
0.0,mean,same_time,ridge,250,250,0,2,"[20260802, 0, 2]",0.08654501446730833,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.005110515413910943,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.923353570629269,0.007183993813157374,0.9921353608804621
0.0,mean,same_time,gp,250,250,0,2,"[20260802, 0, 2]",0.05159695883449611,0.09181572923757186,0.09181572923742443,reg=0.1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,0.028243779892786036,0.9081842707624281,0.011974990510289718,nan,0.5504908222233859,0.0421320494459696,0.955575796768647
0.0,mean,same_time,mlp,250,250,0,2,"[20260802, 0, 2]",0.06775028710853337,0.09181572923757186,0.09181572923742443,weight_decay=0.001,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.023125989143335413,0.9081842707624281,0.000939452985703082,nan,0.722831579587441,0.02597872117193234,0.972133302040548
0.0,mean,same_time,ridge,500,500,0,2,"[20260802, 0, 2]",0.0899537148331252,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.0017018150480940797,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.9597211843312832,0.003775293447340511,0.9958515368845792
0.0,mean,same_time,gp,500,500,0,2,"[20260802, 0, 2]",0.07610359759524965,0.09181572923757186,0.09181572923742443,reg=30,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,0.0037371411320324954,0.9081842707624281,0.011974990510289718,nan,0.8119535135539313,0.01762541068521606,0.9809227412950846
0.0,mean,same_time,mlp,500,500,0,2,"[20260802, 0, 2]",0.0832642414746706,0.09181572923757186,0.09181572923742443,weight_decay=0.001,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.0076120347771981844,0.9081842707624281,0.000939452985703082,nan,0.8883508211835407,0.010464766805795112,0.988584751158143
0.0,mean,same_time,ridge,1000,1000,0,2,"[20260802, 0, 2]",0.09121590245547728,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.0004396274257419952,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.9731875342426707,0.0025131058249884264,0.9972346503071756
0.0,mean,same_time,gp,1000,1000,0,2,"[20260802, 0, 2]",0.08920788109269007,0.09181572923757186,0.09181572923742443,reg=1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,-0.009367142365407921,0.9081842707624281,0.011974990510289718,nan,0.9517638426916131,0.004521127187775642,0.9950360492872954
0.0,mean,same_time,mlp,1000,1000,0,2,"[20260802, 0, 2]",0.09072429153514461,0.09181572923757186,0.09181572923742443,weight_decay=0.1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.0001519847167241739,0.9081842707624281,0.000939452985703082,nan,0.9679425100036259,0.003004716745321101,0.9966954833200218
0.0,mean,same_time,ridge,2500,2500,0,2,"[20260802, 0, 2]",0.09118539168636852,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.0004701381948507555,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.972862013150871,0.0025436165940971867,0.9972011710960313
0.0,mean,same_time,gp,2500,1500,0,2,"[20260802, 0, 2]",0.08642198820088132,0.09181572923757186,0.09181572923742443,reg=30,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,-0.006581249473599171,0.9081842707624281,0.011974990510289718,nan,0.9220409965533876,0.007307020079584392,0.9920017557502346
0.0,mean,same_time,mlp,2500,2500,0,2,"[20260802, 0, 2]",0.09065748441186716,0.09181572923757186,0.09181572923742443,weight_decay=0.01,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.00021879184000161978,0.9081842707624281,0.000939452985703082,nan,0.9672297410913854,0.003071523868598547,0.9966222585923941
0.0,mean,same_time,ridge,5000,5000,0,2,"[20260802, 0, 2]",0.09117306317348517,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.00048246670773410827,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.9727304795615422,0.0025559451069805394,0.9971876437598719
0.0,mean,same_time,gp,5000,1500,0,2,"[20260802, 0, 2]",0.0726694290470995,0.09181572923757186,0.09181572923742443,reg=0.001,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,0.007171309680182647,0.9081842707624281,0.011974990510289718,nan,0.7753141783987563,0.02105957923336621,0.9772901057152403
0.0,mean,same_time,mlp,5000,5000,0,2,"[20260802, 0, 2]",0.0907488861896486,0.09181572923757186,0.09181572923742443,weight_decay=0.1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.00012739006222017846,0.9081842707624281,0.000939452985703082,nan,0.968204911739814,0.0029801220908171056,0.99672244328816
0.0,mean,same_time,ridge,20000,20000,1,2,"[20260802, 0, 2]",0.09165552988121928,0.09181572923757186,0.09181572923742443,cv-alpha,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09165552988121928,0.9062709917195343,0.002073478399246431,0.0,0.9081842707624281,0.00016019935635258609,-8.331474399270178e-12,0.9778779436880207,0.002073478399246431,0.9977172994745316
0.0,mean,same_time,gp,20000,1500,1,2,"[20260802, 0, 2]",0.07984073872728215,0.09181572923757186,0.09181572923742443,reg=0.1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.07984073872728215,0.9062709917195343,0.013888269553183563,0.0,0.9081842707624281,0.011974990510289718,nan,0.8518252800496338,0.013888269553183563,0.9849066676414537
0.0,mean,same_time,mlp,20000,20000,1,2,"[20260802, 0, 2]",0.09087627625186878,0.09181572923757186,0.09181572923742443,weight_decay=0.01,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09087627625186878,0.9062709917195343,0.002852732028596927,0.0,0.9081842707624281,0.000939452985703082,nan,0.9695640433956083,0.002852732028596927,0.9968621080342775
0.0,mean,dispersed,ridge,100,100,0,2,"[20260802, 0, 2]",0.31342823734610814,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.044399691882713754,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.8648076067200737,0.04899715636063401,0.9286350545917602
0.0,mean,dispersed,gp,100,100,0,2,"[20260802, 0, 2]",0.3003101632695583,0.3584166650239595,0.35841666502401526,reg=1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.04303020541776548,0.6415833349760405,0.015076296336635764,nan,0.8286123668049468,0.062115230437183866,0.9112246210014424
0.0,mean,dispersed,mlp,100,100,0,2,"[20260802, 0, 2]",0.17682761013406523,0.3584166650239595,0.35841666502401526,weight_decay=1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.1808224357339724,0.6415833349760405,0.0007666191559219104,nan,0.48790071889152986,0.18559778357267692,0.7745335170888031
0.0,mean,dispersed,ridge,250,250,0,2,"[20260802, 0, 2]",0.3367088358581305,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.0211190933706914,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9290431677935341,0.025716557848611654,0.9612288550807362
0.0,mean,dispersed,gp,250,250,0,2,"[20260802, 0, 2]",0.3187351210834686,0.3584166650239595,0.35841666502401526,reg=1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.024605247603855185,0.6415833349760405,0.015076296336635764,nan,0.879450299614972,0.043690272623273574,0.93586889038995
0.0,mean,dispersed,mlp,250,250,0,2,"[20260802, 0, 2]",0.3398083399584594,0.3584166650239595,0.35841666502401526,weight_decay=0.1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.01784170590957823,0.6415833349760405,0.0007666191559219104,nan,0.9375952840473881,0.022617053748282767,0.9657416851541875
0.0,mean,dispersed,ridge,500,500,0,2,"[20260802, 0, 2]",0.34004646362694224,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.017781465601879654,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9382523121492201,0.022378930079799908,0.9660901429473521
0.0,mean,dispersed,gp,500,500,0,2,"[20260802, 0, 2]",0.3291153368872579,0.3584166650239595,0.35841666502401526,reg=3,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.014225031800065846,0.6415833349760405,0.015076296336635764,nan,0.9080912723062745,0.033310056819484235,0.9503490560285972
0.0,mean,dispersed,mlp,500,500,0,2,"[20260802, 0, 2]",0.3408352275013863,0.3584166650239595,0.35841666502401526,weight_decay=0.1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.01681481836665133,0.6415833349760405,0.0007666191559219104,nan,0.9404286604077593,0.021590166205355865,0.9672461771227296
0.0,mean,dispersed,ridge,1000,1000,0,2,"[20260802, 0, 2]",0.35132308650543365,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.006504842723388249,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9693666409857252,0.011102307201308503,0.9828846888638323
0.0,mean,dispersed,gp,1000,1000,0,2,"[20260802, 0, 2]",0.33941434218641375,0.3584166650239595,0.35841666502401526,reg=3,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.003926026500910007,0.6415833349760405,0.015076296336635764,nan,0.9365081699022783,0.023011051520328396,0.9651656810163113
0.0,mean,dispersed,mlp,1000,1000,0,2,"[20260802, 0, 2]",0.35136379541667995,0.3584166650239595,0.35841666502401526,weight_decay=0.1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.006286250451357667,0.6415833349760405,0.0007666191559219104,nan,0.969478964547907,0.011061598290062202,0.9829463754691768
0.0,mean,dispersed,ridge,2500,2500,0,2,"[20260802, 0, 2]",0.35509168100859034,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.002736248220231552,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9797649038243553,0.007333712698151806,0.9886282864057
0.0,mean,dispersed,gp,2500,1500,0,2,"[20260802, 0, 2]",0.3375423225674321,0.3584166650239595,0.35841666502401526,reg=10,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.005798046119891653,0.6415833349760405,0.015076296336635764,nan,0.9313429147863621,0.024883071139310042,0.9624382477749412
0.0,mean,dispersed,mlp,2500,2500,0,2,"[20260802, 0, 2]",0.35272229893835905,0.3584166650239595,0.35841666502401526,weight_decay=0.01,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.004927746929678567,0.6415833349760405,0.0007666191559219104,nan,0.9732273319230098,0.009703094768383103,0.9850093788918289
0.0,mean,dispersed,ridge,5000,5000,0,2,"[20260802, 0, 2]",0.35751632071433004,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.0003116085144918568,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9864549419614226,0.004909072992412111,0.9923592253769464
0.0,mean,dispersed,gp,5000,1500,0,2,"[20260802, 0, 2]",0.34342617132067477,0.3584166650239595,0.35841666502401526,reg=3,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,-8.580263335100646e-05,0.6415833349760405,0.015076296336635764,nan,0.9475775629523336,0.018999222386067383,0.9710630829981701
0.0,mean,dispersed,mlp,5000,5000,0,2,"[20260802, 0, 2]",0.3565115992093836,0.3584166650239595,0.35841666502401526,weight_decay=0.1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.0011384466586540354,0.6415833349760405,0.0007666191559219104,nan,0.9836827258794572,0.005913794497358571,0.9908097885057562
0.0,mean,dispersed,ridge,20000,20000,1,2,"[20260802, 0, 2]",0.3578279292288219,0.3584166650239595,0.35841666502401526,cv-alpha,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3578279292288219,0.6375746062932579,0.0045974644779202545,0.0,0.6415833349760405,0.0005887357951376293,-1.6796064539192912e-11,0.9873147286096616,0.0045974644779202545,0.9928407592183212
0.0,mean,dispersed,gp,20000,1500,1,2,"[20260802, 0, 2]",0.34334036868732376,0.3584166650239595,0.35841666502401526,reg=3,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.34334036868732376,0.6375746062932579,0.01908502501941839,0.0,0.6415833349760405,0.015076296336635764,nan,0.9473408173080137,0.01908502501941839,0.9709361987407891
0.0,mean,dispersed,mlp,20000,20000,1,2,"[20260802, 0, 2]",0.3576500458680376,0.3584166650239595,0.35841666502401526,weight_decay=0.01,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.3576500458680376,0.6375746062932579,0.004775347838704536,0.0,0.6415833349760405,0.0007666191559219104,nan,0.9868239148756544,0.004775347838704536,0.9925658158640991
0.0,occupation,same_time,ridge,100,100,0,3,"[20260802, 0, 3]",0.07843664409153794,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,0.0005650031517896448,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.9115212633914975,0.007613618520766557,0.9917383666874848
0.0,occupation,same_time,gp,100,100,0,3,"[20260802, 0, 3]",0.04587677253213995,0.08032184018560118,0.0789603764934318,reg=0.1,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.06077601138096922,0.9139497373876955,0.025274251231335282,0.014899238848829266,0.9196781598143988,0.01954582880463196,nan,0.5331392507055515,0.04017349008016455,0.9578948620852878
0.0,occupation,same_time,mlp,100,100,0,3,"[20260802, 0, 3]",0.07334732802329857,0.08032184018560118,0.0789603764934318,weight_decay=0.1,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.08013624718542811,0.9139497373876955,0.00591401542687639,0.006788919162129536,0.9196781598143988,0.00018559300017306768,nan,0.8523777359490649,0.012702934589005926,0.9862915901791892
0.0,occupation,same_time,ridge,250,250,0,3,"[20260802, 0, 3]",0.07764946106521253,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,0.0013521861781150557,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.9023733188945466,0.008400801547091968,0.9908919643969699
0.0,occupation,same_time,gp,250,250,0,3,"[20260802, 0, 3]",0.061424270878788545,0.08032184018560118,0.0789603764934318,reg=30,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.06077601138096922,0.9139497373876955,0.025274251231335282,-0.0006482594978193257,0.9196781598143988,0.01954582880463196,nan,0.7138185173882939,0.024625991733515956,0.9737623816923401
0.0,occupation,same_time,mlp,250,250,0,3,"[20260802, 0, 3]",0.07599691353540661,0.08032184018560118,0.0789603764934318,weight_decay=1,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.08013624718542811,0.9139497373876955,0.00591401542687639,0.004139333650021504,0.9196781598143988,0.00018559300017306768,nan,0.883168873961573,0.010053349076897894,0.9891197884247726
0.0,occupation,same_time,ridge,500,500,0,3,"[20260802, 0, 3]",0.07853302422890651,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,0.0004686230144210768,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.912641308054264,0.0075172383833979894,0.9918420968075308
0.0,occupation,same_time,gp,500,500,0,3,"[20260802, 0, 3]",0.0789595206621676,0.08032184018560118,0.0789603764934318,reg=3,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.06077601138096922,0.9139497373876955,0.025274251231335282,-0.018183509281198384,0.9196781598143988,0.01954582880463196,nan,0.9175976721641872,0.007090741950136897,0.992301378593876
0.0,occupation,same_time,mlp,500,500,0,3,"[20260802, 0, 3]",0.07789669876627314,0.08032184018560118,0.0789603764934318,weight_decay=0.001,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.08013624718542811,0.9139497373876955,0.00591401542687639,0.0022395484191549686,0.9196781598143988,0.00018559300017306768,nan,0.9052464966578095,0.008153563846031359,0.9911576459653465
0.0,occupation,same_time,ridge,1000,1000,0,3,"[20260802, 0, 3]",0.07883841527110547,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,0.00016323197222212205,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.9161902924841534,0.007211847341199035,0.9921709204326822
0.0,occupation,same_time,gp,1000,1000,0,3,"[20260802, 0, 3]",0.0765711450722073,0.08032184018560118,0.0789603764934318,reg=30,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.06077601138096922,0.9139497373876955,0.025274251231335282,-0.015795133691238084,0.9196781598143988,0.01954582880463196,nan,0.889842084703391,0.009479117540097198,0.989734869676735
0.0,occupation,same_time,mlp,1000,1000,0,3,"[20260802, 0, 3]",0.0783215895134256,0.08032184018560118,0.0789603764934318,weight_decay=1,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.08013624718542811,0.9139497373876955,0.00591401542687639,0.0018146576720025065,0.9196781598143988,0.00018559300017306768,nan,0.9101842009047657,0.0077286730988788965,0.9916145664138983
0.0,occupation,same_time,ridge,2500,2500,0,3,"[20260802, 0, 3]",0.07902007411973289,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,-1.84268764052975e-05,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.9183013708598914,0.007030188492571615,0.9923666213616412
0.0,occupation,same_time,gp,2500,1500,0,3,"[20260802, 0, 3]",0.07695079025833496,0.08032184018560118,0.0789603764934318,reg=0.3,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.06077601138096922,0.9139497373876955,0.025274251231335282,-0.016174778877365736,0.9196781598143988,0.01954582880463196,nan,0.8942539850811752,0.009099472353969545,0.9901419423169039
0.0,occupation,same_time,mlp,2500,2500,0,3,"[20260802, 0, 3]",0.08022156849043638,0.08032184018560118,0.0789603764934318,weight_decay=0.01,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.08013624718542811,0.9139497373876955,0.00591401542687639,-8.532130500826796e-05,0.9196781598143988,0.00018559300017306768,nan,0.9322640751472306,0.005828694121868122,0.9936629367223778
0.0,occupation,same_time,ridge,5000,5000,0,3,"[20260802, 0, 3]",0.07846367488922246,0.08032184018560118,0.0789603764934318,cv-alpha,0.0860502626123045,0.016804686944287432,0.08452056361587312,0.07900164724332759,0.9139497373876955,0.007048615368976913,0.0005379723541051318,0.9196781598143988,0.0013201929422735903,0.0015296989964313779,0.9118353914006856,0.007586587723082044,0.9917674566738646
