label,m,rep,selected_level,adaptive_regret,theorem_bound,bound_satisfied,selected_level_oracle,adaptive_regret_oracle,theorem_bound_oracle,bound_satisfied_oracle,eps_boot_valid,eps_boot_L1,eps_boot_L2,eps_boot_L3,eps_boot_L4,eps_true_L1,eps_true_L2,eps_true_L3,eps_true_L4,regret_fixed_L1,regret_fixed_L2,regret_fixed_L3,regret_fixed_L4
mean,100,14,3,0.020908694686833207,0.3046722976952071,True,3,0.020908694686833207,0.17842992492289955,True,True,0.1336576152325314,0.15793461219878233,0.16299120530935726,0.19540542321790308,0.0811325280627383,0.0811325280627383,0.0811325280627383,0.14086056039315786,0.037357067230144314,0.09771083735385,0.020908694686833207,0.020908694686833207
mean,100,15,3,0.016551438629055726,0.18554060887848595,True,3,0.016551438629055726,0.05388605336203034,True,True,0.07409177082417082,0.10581520349182895,0.12691236825532143,0.17455400626211706,0.008264493065943013,0.03688926405482762,0.07251198312154283,0.07469393528906387,0.037357067230144314,0.06962668007635997,0.016551438629055726,0.016551438629055726
mean,100,16,3,0.01825882669547163,0.16314514048123047,True,3,0.01825882669547163,0.10170682005693188,True,True,0.06289403662554308,0.1211643611155984,0.12419479271922819,0.14513298145212894,0.03217487641339378,0.05947185267438637,0.07507800241737062,0.09835767394725703,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.01825882669547163
mean,100,17,4,0.04818296322503568,0.2360816803811254,True,4,0.04818296322503568,0.10500025812892766,True,True,0.09936230657549054,0.1294257650499816,0.1403986601543156,0.15901338474450794,0.03382159544939167,0.07871368656567074,0.07871368656567074,0.11093944949979018,0.037357067230144314,0.06962668007635997,0.020908694686833207,0.04818296322503568
mean,100,18,1,0.037357067230144314,0.18072319327960315,True,1,0.037357067230144314,0.19240496363551662,True,False,0.07168306302472942,0.09285515101810456,0.12700295156878078,0.13365171343465873,0.07752394820268615,0.12247689571894704,0.12247689571894704,0.15084322802499317,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.021687905168169763
mean,100,19,3,0.049815366167874964,0.22466146366799372,True,1,0.037357067230144314,0.12006623030511876,True,True,0.0936521982189247,0.10694322763542694,0.13009157890782672,0.17244805554379083,0.04135458153748722,0.04135458153748722,0.11744129981485385,0.11744129981485385,0.037357067230144314,0.037357067230144314,0.049815366167874964,0.049815366167874964
mean,100,20,3,0.03411875546067489,0.22074975029101895,True,1,0.037357067230144314,0.04923906610649398,True,False,0.09169634153043732,0.10307435108890117,0.11716535042199457,0.15864512554882532,0.005940999438174832,0.038255229469830176,0.12557739697197978,0.12557739697197978,0.037357067230144314,0.06962668007635997,0.03411875546067489,0.03411875546067489
mean,100,21,3,0.0223642176848442,0.18739829986698753,True,3,0.0223642176848442,0.10921821925747743,True,True,0.0750206163184216,0.09645651134780714,0.10911589093680732,0.15049089129399099,0.042970207866600996,0.042970207866600996,0.04652667523002724,0.10113006474164599,0.037357067230144314,0.09771083735385,0.0223642176848442,0.0223642176848442
mean,100,22,3,0.01825882669547163,0.25261907974227493,True,1,0.037357067230144314,0.040673908546294935,True,True,0.10763100625606531,0.11900150279766344,0.13587299326962762,0.15338738260640303,0.0016584206580753103,0.04280253542802592,0.13204023161589157,0.13204023161589157,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.01825882669547163
mean,100,23,4,0.03285670044785005,0.2395458519999632,True,3,0.0245256835944887,0.1571293113772213,True,True,0.10109439238490944,0.12356730839973706,0.19343346227167818,0.19460653044024212,0.059886122073538495,0.07128451327326674,0.09058084726323057,0.15818142928297468,0.037357067230144314,0.06962668007635997,0.0245256835944887,0.03285670044785005
mean,100,24,1,0.037357067230144314,0.1637215962171075,True,3,0.02849871235763901,0.1127038341591412,True,True,0.06318226449348159,0.09831265565514095,0.10743416917247633,0.15501018753365559,0.037673383464498444,0.05483610387330895,0.05584443603616163,0.10980251410163705,0.037357067230144314,0.037357067230144314,0.02849871235763901,0.02849871235763901
mean,100,25,1,0.037357067230144314,0.1822400297723116,True,3,0.0224083204338823,0.06649310269143494,True,True,0.07244148127108364,0.11379582488591049,0.15066213916892823,0.1631489968430636,0.01456801773064531,0.04447243548757307,0.062144146733658534,0.11049178438430518,0.037357067230144314,0.037357067230144314,0.0224083204338823,0.03487966227041084
mean,100,26,3,0.01616486879742296,0.2200373310549332,True,3,0.01616486879742296,0.1154977049492324,True,True,0.09134013191239444,0.1337047585563305,0.1337047585563305,0.1535079966977445,0.03907031885954404,0.057906576745085925,0.09136572599524656,0.13945970345999903,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.011423550769082746
mean,100,27,1,0.037357067230144314,0.19968183091104016,True,1,0.037357067230144314,0.11586126522124418,True,True,0.08116238184044793,0.11034703329447192,0.13956676496739612,0.1643907273963598,0.03925209899554993,0.06125370199578073,0.10998272255189195,0.1228677921890381,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.0223642176848442
mean,100,28,3,0.016551438629055726,0.17008556839953087,True,3,0.016551438629055726,0.1285599972221909,True,True,0.06636425058469328,0.07579661483742915,0.11551506504904774,0.14937856675303135,0.05619756421238398,0.05619756421238398,0.05619756421238398,0.06571783276230958,0.037357067230144314,0.06962668007635997,0.016551438629055726,0.016551438629055726
mean,100,29,3,0.03741295862404925,0.1774473543851443,True,1,0.037357067230144314,0.05788777376334009,True,True,0.0700451435775,0.10034635395505136,0.10901041438768738,0.1331794433985135,0.010265353266597887,0.05943318152493743,0.09885552529701325,0.10024405267125908,0.037357067230144314,0.037357067230144314,0.03741295862404925,0.03741295862404925
mean,250,0,3,0.01616486879742296,0.13995924192089929,True,3,0.01616486879742296,0.08552990545933159,True,True,0.051301087345377486,0.076263929969085,0.08440093855424223,0.09296336191994183,0.024086419114593638,0.05605463254533405,0.07104661103736198,0.07104661103736198,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.01616486879742296
mean,250,1,3,0.01616486879742296,0.14090045559851072,True,1,0.037357067230144314,0.05428803730696197,True,False,0.0517716941841832,0.07119359689739387,0.08140578088553505,0.1010168449930836,0.008465485038408826,0.06776561847984791,0.10752168861454398,0.10752168861454398,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.015259224710252539
mean,250,2,1,0.037357067230144314,0.11428095817207415,True,4,0.01154105830094776,0.09218057208293673,True,True,0.03846194547096492,0.06626958910271845,0.0937249687655055,0.09411764749507565,0.035191875853394006,0.035191875853394006,0.046090286041468365,0.046090286041468365,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.01154105830094776
mean,250,3,4,0.009469938609891093,0.11261212490587325,True,4,0.009469938609891093,0.05103488624403296,True,True,0.037627528837864466,0.06772569386016024,0.07514257016026998,0.0877325289562341,0.006838909506944324,0.014477760521423244,0.04293441878073556,0.061385735619811144,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.009469938609891093
mean,250,4,3,0.017039379067798843,0.14093899844555138,True,4,0.015346849705819898,0.08505437038962094,True,True,0.051790965607703535,0.06568424940720766,0.07358863797212975,0.0998086591416079,0.02384865157973831,0.04103592838946302,0.0707700970765508,0.0707700970765508,0.037357067230144314,0.06962668007635997,0.017039379067798843,0.015346849705819898
mean,250,5,4,0.009469938609891093,0.15879579485464337,True,4,0.009469938609891093,0.12312960252060023,True,False,0.06071936381224953,0.06511965389202268,0.08196731811886172,0.09903655978366212,0.04288626764522796,0.08039299454984378,0.08039299454984378,0.08039299454984378,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.009469938609891093
mean,250,6,3,0.02796086018382815,0.14038371218253037,True,1,0.037357067230144314,0.07687007966822967,True,True,0.05151332247619303,0.06234612671254746,0.08189117380697634,0.09054375953672995,0.01975650621904268,0.02803266718983588,0.07986931530377117,0.07986931530377117,0.037357067230144314,0.037357067230144314,0.02796086018382815,0.02796086018382815
mean,250,7,4,0.006130543843000269,0.151435716692416,True,3,0.0245256835944887,0.06208283106498935,True,True,0.05703932473113585,0.07068394293318532,0.08955238081070668,0.1030946787764684,0.012362881917422519,0.03318700093287619,0.04526890722622312,0.0846101208101478,0.037357067230144314,0.037357067230144314,0.0245256835944887,0.006130543843000269
mean,250,8,3,0.016571980632732575,0.16192819859094812,True,1,0.037357067230144314,0.07483859297198692,True,True,0.0622855656804019,0.07555233376556936,0.0830801448020484,0.10518975810353327,0.0187407628709213,0.02727936568382605,0.05724378714075462,0.07361815102528552,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.006130543843000269
mean,250,9,1,0.037357067230144314,0.10280000911929914,True,1,0.037357067230144314,0.12645809083560577,True,False,0.03272147094457741,0.05651352008434579,0.0742124046157048,0.09201680664873617,0.053276654259278855,0.053276654259278855,0.05514661101909141,0.07996923681829782,0.037357067230144314,0.037357067230144314,0.037357067230144314,0.017787540331046015
mean,250,10,1,0.037357067230144314,0.13398888615880472,True,1,0.037357067230144314,0.06420722891224473,True,False,0.0483159094643302,0.06164807830847977,0.07723730684200143,0.0915623903892587,0.013425080841050208,0.09646574768263466,0.09646574768263466,0.09646574768263466,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.01419350849037826
mean,250,11,1,0.037357067230144314,0.1295439846392012,True,1,0.037357067230144314,0.11644250823289537,True,True,0.04609345870452843,0.06567550310904749,0.08139110270979041,0.09207802078427409,0.03954272050137553,0.03954272050137553,0.06016393138955084,0.07304693644919952,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.011423550769082746
mean,250,12,3,0.037451703381569335,0.18150853151291463,True,3,0.037451703381569335,0.09820077400401361,True,True,0.07207573214138516,0.08255442828699203,0.09549839363914597,0.10910161610147219,0.03042185338693465,0.03042185338693465,0.0536853960728535,0.07891865101527024,0.037357067230144314,0.037357067230144314,0.037451703381569335,0.0
mean,250,13,1,0.037357067230144314,0.16084090802318915,True,1,0.037357067230144314,0.10049088081922741,True,True,0.06174192039652242,0.06822766256241075,0.07853121256847465,0.09946433383220075,0.03156690679454155,0.056775541583456046,0.056775541583456046,0.08701893061063709,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.014093362902054984
mean,250,14,1,0.037357067230144314,0.13169939923211896,True,4,0.0,0.07992885462713317,True,True,0.04717116600098732,0.06867208729848662,0.08266719687348256,0.10582358378511188,0.02128589369849443,0.021809867678983297,0.05447924526118497,0.07020632878245892,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.0
mean,250,15,3,0.017039379067798843,0.18060003449419473,True,3,0.017039379067798843,0.12207528627038688,True,False,0.07171799797514851,0.07171799797514851,0.08221758284838589,0.10260201964339125,0.05295520873648196,0.05295520873648196,0.05295520873648196,0.10975457118386561,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.017039379067798843
mean,250,16,1,0.037357067230144314,0.10749442808176979,True,1,0.037357067230144314,0.11955026098598165,True,False,0.03506868042581274,0.06317254022291045,0.0672920664282162,0.07874592328635041,0.04109659687791867,0.04109659687791867,0.06704522334359647,0.10416030173729107,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.011423550769082746
mean,250,17,4,0.01877194964526485,0.14957180540419102,True,4,0.01877194964526485,0.1586747002138682,True,False,0.056107369087023344,0.06348445234943463,0.07765921629900834,0.0956413299650235,0.07125491570822262,0.07125491570822262,0.07125491570822262,0.0908681723790351,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.01877194964526485
mean,250,18,1,0.037357067230144314,0.13118155737862713,True,1,0.037357067230144314,0.11848876227248129,True,False,0.0469122450742414,0.058198280361219094,0.09251028868746128,0.10449666495811774,0.05116194673752916,0.05116194673752916,0.05116194673752916,0.07037216712117439,0.037357067230144314,0.037357067230144314,0.037357067230144314,0.011423550769082746
mean,250,19,1,0.037357067230144314,0.14933100187383228,True,4,0.006130543843000269,0.07263447961464398,True,True,0.05598696732184398,0.06551945010006291,0.09544743783710119,0.1060074812574093,0.01763870619224983,0.04344273216596772,0.053232200367138716,0.06497468147550683,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.006130543843000269
mean,250,20,3,0.020908694686833207,0.1345474207787844,True,3,0.020908694686833207,0.06550706567294473,True,True,0.04859517677432005,0.07554655690339086,0.08656968582572487,0.10612278620107837,0.014074999221400208,0.01751614828374576,0.04767222073821076,0.07283802755723756,0.037357067230144314,0.037357067230144314,0.020908694686833207,0.020908694686833207
mean,250,21,3,0.016571980632732575,0.16090877832995903,True,1,0.037357067230144314,0.05837525991391368,True,True,0.06177585554990735,0.07098284937207856,0.08862292308128548,0.10147276887801758,0.010509096341884683,0.05681851688280504,0.05681851688280504,0.0845363745258384,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.016571980632732575
mean,250,22,3,0.0245256835944887,0.14337273969639155,True,3,0.0245256835944887,0.11249443904586343,True,True,0.05300783623312362,0.06826649193602605,0.07716879000923482,0.10753873231313658,0.037568685907859556,0.04047412932385508,0.05217504194301237,0.094534526195175,0.037357067230144314,0.037357067230144314,0.0245256835944887,0.0245256835944887
mean,250,23,3,0.016571980632732575,0.16441460517361828,True,3,0.016571980632732575,0.11704102966939123,True,False,0.06352876897173698,0.06887445729858033,0.08214712538579433,0.09210833640096681,0.03984198121962346,0.08708570719142378,0.08708570719142378,0.10036708658798682,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.016571980632732575
mean,250,24,3,0.017039379067798843,0.15408079052288629,True,3,0.017039379067798843,0.18505611944938094,True,False,0.058361861646370986,0.0633125283554515,0.07748358948705777,0.09272957161564122,0.07642697268362131,0.07642697268362131,0.08444562532597899,0.10772883912681885,0.037357067230144314,0.06962668007635997,0.017039379067798843,0.017039379067798843
mean,250,25,3,0.0223642176848442,0.14759435450285352,True,3,0.0223642176848442,0.09602912720545687,True,True,0.055118643636354596,0.06838186847882931,0.07489000561641676,0.10687963023441883,0.029336029987656276,0.043446157377423966,0.043446157377423966,0.05624627440252283,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.0
mean,250,26,3,0.01616486879742296,0.12745158278790758,True,3,0.01616486879742296,0.059294245254974176,True,True,0.04504725777888164,0.06467713762493577,0.09312750560015619,0.10769742900848375,0.010968589012414931,0.035893085786448786,0.05063675774810672,0.06135983706374981,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.020349346259569856
mean,250,27,1,0.037357067230144314,0.13982068453486995,True,4,0.014093362902054984,0.14926774072239946,True,False,0.05123180865236281,0.07722184168294985,0.09344657101565909,0.09846806356131703,0.07463387036119973,0.07463387036119973,0.07463387036119973,0.07463387036119973,0.037357067230144314,0.037357067230144314,0.037357067230144314,0.014093362902054984
mean,250,28,4,0.011423550769082746,0.13412305767063154,True,4,0.011423550769082746,0.10613413284849693,True,False,0.04838299522024361,0.058174091426462994,0.07625912971586671,0.09204370063830333,0.03438853280917631,0.09062705435670942,0.09062705435670942,0.09094789764851963,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.011423550769082746
mean,250,29,4,0.020349346259569856,0.13936540367248673,True,3,0.0223642176848442,0.09765641438288264,True,True,0.051004168221171216,0.06556799077757577,0.08967037536885411,0.09485719076291473,0.03785796425864196,0.03785796425864196,0.04074577279272984,0.07574791799714176,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.020349346259569856
mean,500,0,1,0.037357067230144314,0.09655709590467315,True,1,0.037357067230144314,0.058218374260876726,True,True,0.029600014337264422,0.04416504259023682,0.06745805023311083,0.07942754250887114,0.010430653515366206,0.025849313783911976,0.03883694094204171,0.06056304671640278,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.015259224710252539
mean,500,1,4,0.0,0.12621965155914264,True,4,0.0,0.048366241447124314,True,True,0.04598618186994555,0.04863682568137724,0.05502739138085984,0.06630261982832664,0.00550458710849,0.02030592164647793,0.03249532579677622,0.034396248196888024,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.0
mean,500,2,4,0.0,0.111660524925287,True,4,0.0,0.07517791330508905,True,False,0.03715172884757134,0.0442892135993447,0.055194828120846987,0.06162357974792716,0.018910423037472368,0.051732713092232374,0.051732713092232374,0.055162975807021286,0.037357067230144314,0.06962668007635997,0.017039379067798843,0.0
mean,500,3,4,0.0,0.10397538479641574,True,4,0.0,0.10447855419747398,True,False,0.033309158783135714,0.03737024474448431,0.05305088694406018,0.06949893296937593,0.03760977908715768,0.04186086986924603,0.04415684270002551,0.061132490384054716,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0
mean,500,4,3,0.017039379067798843,0.0952591005826319,True,4,0.0,0.08596287103736011,True,False,0.02895101667624379,0.03624661023821853,0.04883881999084087,0.06165384591668097,0.032033779455014955,0.032033779455014955,0.04171960483498849,0.042981435518680056,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.0
mean,500,5,4,0.015259224710252539,0.10900435270437969,True,4,0.015259224710252539,0.05591067949198958,True,True,0.03582364273711769,0.052967500703326564,0.05671107849370195,0.06393849889010228,0.009276806130922632,0.02882838277582167,0.02882838277582167,0.04591698644131437,0.037357067230144314,0.06962668007635997,0.02796086018382815,0.015259224710252539
mean,500,6,4,0.0165149753913858,0.12125168438424613,True,3,0.01825882669547163,0.05175476088204922,True,True,0.04194730857705091,0.046161325441884324,0.05664232001280442,0.06903900023911397,0.007198846825952454,0.01053759652668318,0.03190622369543816,0.05127666095538874,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0165149753913858
mean,500,7,3,0.016551438629055726,0.1053067765201704,True,4,0.0,0.08662924455000398,True,False,0.03397485464501304,0.040760360782290686,0.046409312871202264,0.06521398254643472,0.024636088659929833,0.0356208155610947,0.05389034984124341,0.05984011784644638,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.0
mean,500,8,3,0.01825882669547163,0.10230240768421127,True,1,0.037357067230144314,0.07283259947401743,True,False,0.03247267022703348,0.045031265247809996,0.055123019570968115,0.06758806660114695,0.01773776612193656,0.01773776612193656,0.06989683562159682,0.06989683562159682,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.01825882669547163
mean,500,9,3,0.016571980632732575,0.10565340329090527,True,3,0.016571980632732575,0.07815178156887193,True,True,0.034148168030380475,0.047691634722682,0.05171371547965562,0.07011750962633562,0.02472658700155106,0.030993456385724483,0.030993456385724483,0.0520579974215824,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.01419350849037826
mean,500,10,1,0.037357067230144314,0.11774334074950041,True,4,0.0,0.06318343458992781,True,True,0.04019313675967805,0.05551865540880938,0.06573610560178604,0.07675320556139034,0.01763834332965064,0.019471629780593136,0.023509282896252426,0.036246015116105146,0.037357067230144314,0.037357067230144314,0.030528017631167303,0.0
mean,500,11,3,0.016571980632732575,0.11649008845586269,True,3,0.016571980632732575,0.06567698678246636,True,True,0.04388058373649952,0.048736545518244544,0.05016260982921986,0.06493751454218596,0.014159959776161024,0.027069318049180002,0.027069318049180002,0.04736336568770838,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.01154105830094776
mean,500,12,3,0.01825882669547163,0.12125024967945461,True,4,0.014093362902054984,0.11879196988469098,True,False,0.04194659122465515,0.04515298549013199,0.05777324770822987,0.0739099328108372,0.05939598494234549,0.05939598494234549,0.05939598494234549,0.05939598494234549,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.014093362902054984
mean,500,13,1,0.037357067230144314,0.1124069959762238,True,1,0.037357067230144314,0.05593261961680096,True,True,0.037524964373039746,0.048944515248475554,0.05577514783832532,0.06510529086385206,0.009287776193328323,0.012323965946290594,0.035098543702205165,0.041498449203132504,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.011423550769082746
mean,500,14,3,0.0245256835944887,0.11574415826249604,True,3,0.0245256835944887,0.06559702572105908,True,False,0.03919354551617586,0.044981480828545764,0.05840461511664258,0.071742468808189,0.014119979245457381,0.06528922555626593,0.06528922555626593,0.0674884566024545,0.037357067230144314,0.037357067230144314,0.0245256835944887,0.0245256835944887
mean,500,15,3,0.016551438629055726,0.1028559787218067,True,3,0.016551438629055726,0.10261203858066348,True,False,0.03274945574583119,0.039951450726080806,0.04966161340880855,0.07197833275109433,0.03262748567525958,0.0484420154610431,0.05102744186324687,0.08245869076274537,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.0
mean,500,16,4,0.009469938609891093,0.10191391613327978,True,1,0.037357067230144314,0.06869434865974655,True,True,0.032278424451567735,0.05481751402219554,0.05528822930426142,0.07207776442794094,0.01566864071480112,0.03147439193325752,0.05517403007028632,0.0717986171763268,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.009469938609891093
mean,500,17,3,0.0224083204338823,0.11892523867027358,True,3,0.0224083204338823,0.05654605510025468,True,True,0.04078408572006463,0.04601639682443134,0.05938692274549995,0.07996587777288945,0.009594493935055182,0.026766420331566843,0.04249426398279221,0.04729878690290301,0.037357067230144314,0.037357067230144314,0.0224083204338823,0.013093676484002947
mean,500,18,4,0.006130543843000269,0.11161825353229145,True,4,0.006130543843000269,0.09902635784204872,True,False,0.03713059315107357,0.04153048844717163,0.0528575538928387,0.06430566063274368,0.03877162681940288,0.03877162681940288,0.04143074452231288,0.06642197611613698,0.037357067230144314,0.037357067230144314,0.0223642176848442,0.006130543843000269
mean,500,19,4,0.018850433169823377,0.11176102461457638,True,1,0.037357067230144314,0.06042513459761334,True,False,0.03720197869221603,0.04540698144728727,0.06032887680826035,0.0652053349923868,0.011534033683734513,0.0368636427335981,0.039688108357425755,0.07777529566219776,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.018850433169823377
mean,500,20,3,0.016551438629055726,0.10772613884563999,True,3,0.016551438629055726,0.06997498063363261,True,True,0.03518453580774784,0.047374307429781354,0.05494441459314694,0.0728199961244455,0.01630895670174415,0.020470544486489106,0.05214408554255601,0.05773150811241817,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.016551438629055726
mean,500,21,3,0.016571980632732575,0.11582614789258562,True,3,0.016571980632732575,0.05061491344566538,True,True,0.03923454033122065,0.04988702943791708,0.058706843502521554,0.07105867096397654,0.0066289231077605315,0.027237904457154793,0.04113666730186927,0.06959762185673901,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.016571980632732575
mean,500,22,1,0.037357067230144314,0.10695106566311005,True,1,0.037357067230144314,0.06875337696811801,True,True,0.03479699921648287,0.04661162225891108,0.0554209267648728,0.07063490991293693,0.015698154868986847,0.015698154868986847,0.047525327287907926,0.051700965545108446,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0
mean,500,23,3,0.01825882669547163,0.10938590366667823,True,3,0.01825882669547163,0.07464276679880744,True,True,0.03601441821826696,0.042757751898915536,0.05354844416476176,0.06516667833420739,0.01864284978433156,0.03326021454068773,0.036084942830556854,0.063191505035676,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0165149753913858
mean,500,24,4,0.013093676484002947,0.13370070967850123,True,1,0.037357067230144314,0.06880433180042178,True,True,0.048171821224178464,0.06010992632115152,0.06100036165227522,0.07236898586063006,0.015723632285138733,0.030435982666540906,0.030435982666540906,0.0409984944129837,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.013093676484002947
mean,500,25,4,0.0,0.12888165505941462,True,4,0.0,0.05765096805954839,True,True,0.045762293914635155,0.0531882613368762,0.05978022048065804,0.07086203596431295,0.010146950414702038,0.032000508196730115,0.03901740650303798,0.04728060984328486,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.0
mean,500,26,3,0.017039379067798843,0.10990370332807674,True,3,0.017039379067798843,0.1072907656177654,True,False,0.03627331804896621,0.044696470706254154,0.05702405067969605,0.07353465122649075,0.038080517564507865,0.04556294841017122,0.04556294841017122,0.09298204948938654,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.017039379067798843
mean,500,27,3,0.016551438629055726,0.11578320951037971,True,3,0.016551438629055726,0.07701395660412891,True,True,0.0392130711401177,0.05200744134455048,0.05757870423464578,0.07323591650709584,0.019828444686992297,0.02185013771000721,0.03417759487881977,0.06105724252788697,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.01154105830094776
mean,500,28,4,0.01820685636515329,0.10684967713392654,True,3,0.017039379067798843,0.075226797125577,True,True,0.03474630495189111,0.04251087348711094,0.05530884577923141,0.06510857209479465,0.023487879591251315,0.023487879591251315,0.029530964164077023,0.053450730937673774,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.01820685636515329
mean,500,29,4,0.01154105830094776,0.11569394249484345,True,3,0.016571980632732575,0.10363196885764181,True,False,0.03916843763234957,0.05111309243990542,0.05503530451015084,0.06814153111277849,0.03313745081374875,0.03897363744119403,0.05244817544661706,0.08006970384166034,0.037357067230144314,0.037357067230144314,0.016571980632732575,0.01154105830094776
mean,1000,0,4,0.009469938609891093,0.09196237456570484,True,4,0.009469938609891093,0.09444459822563955,True,False,0.027302653667780265,0.03750406847368164,0.04594981940266046,0.057071240337091905,0.02854376549774762,0.04059210788124079,0.04059210788124079,0.047326980301723,0.037357067230144314,0.06962668007635997,0.017039379067798843,0.009469938609891093
mean,1000,1,3,0.01616486879742296,0.09505276289081131,True,4,0.013093676484002947,0.0731750657030813,True,False,0.0288478478303335,0.032085112015310266,0.04147203464005123,0.050843540649233104,0.017908999236468492,0.05252499958015344,0.05252499958015344,0.05252499958015344,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.013093676484002947
mean,1000,2,4,0.0,0.07986826989145521,True,4,0.0,0.07704888445381342,True,True,0.021255601330655443,0.040595343604081575,0.04368373777789675,0.045945534802643066,0.01984590861183455,0.01984590861183455,0.03608799877478752,0.04105086673723246,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.0
mean,1000,3,3,0.01616486879742296,0.08420442840792486,True,3,0.01616486879742296,0.06608665400627678,True,True,0.02342368058889027,0.03187942740957951,0.04083516599521368,0.04870480001329316,0.022232562700553293,0.022232562700553293,0.02568521998291662,0.03304332700313839,0.037357067230144314,0.037357067230144314,0.01616486879742296,0.0
mean,1000,4,3,0.016551438629055726,0.08750770481907623,True,3,0.016551438629055726,0.07580268453152827,True,False,0.025075318794465958,0.03538439610135201,0.04718217661743131,0.05298539745912408,0.029818907867052658,0.029818907867052658,0.029818907867052658,0.039575324065588835,0.037357067230144314,0.037357067230144314,0.016551438629055726,0.01154105830094776
mean,1000,5,3,0.017039379067798843,0.0892959119444966,True,3,0.017039379067798843,0.039528489251429044,True,False,0.025969422357176142,0.03050261740572391,0.038144523894090475,0.04870108419985841,0.001085711010642365,0.021306309196635842,0.031238092927974748,0.05527217458973138,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.013093676484002947
mean,1000,6,4,0.0,0.09507849319433555,True,4,0.0,0.054164028206806436,True,True,0.028860712982095617,0.02996585056775748,0.04325774980474415,0.05290539070492269,0.014442445339192311,0.014442445339192311,0.02028498734122275,0.027082014103403218,0.037357067230144314,0.037357067230144314,0.0224083204338823,0.0
mean,1000,7,3,0.01825882669547163,0.08150574878285768,True,4,0.02732650754692545,0.057301579006000636,True,True,0.02207434077635668,0.03671294185163884,0.04212914797205712,0.05206494796036667,0.00997225588792816,0.021633809644013846,0.03262098761344301,0.032658879007100516,0.037357067230144314,0.037357067230144314,0.01825882669547163,0.02732650754692545
mean,1000,8,4,0.0,0.08172618832873395,True,4,0.0,0.07188154857945128,True,False,0.022184560549294817,0.030379536130947148,0.038645994484242004,0.05114112282497806,0.025999476877708316,0.028264518662164062,0.028264518662164062,0.03594077428972564,0.037357067230144314,0.037357067230144314,0.0224083204338823,0.0
mean,1000,9,3,0.017039379067798843,0.08690289568335752,True,4,0.0,0.07437796183809653,True,False,0.024772914226606605,0.036048565042744465,0.039869710922546084,0.04980822431272603,0.018510447303976107,0.038561978060400404,0.04122353447425964,0.04421763396681311,0.037357067230144314,0.037357067230144314,0.017039379067798843,0.0
