alpha,label,protocol,model,n_train,n_seeds,is_reference,ceiling,label_variance,ceiling_best_linear,ceiling_state_channel,approximation_gap_exact_linear,r2_test_mean,r2_test_sd,r2_class_reference_mean,r2_class_reference_sd,r2_bayes_test_mean,r2_bayes_test_sd,r2_best_linear_test_mean,r2_best_linear_test_sd,protocol_gap_mean,protocol_gap_sd,approximation_gap_mean,approximation_gap_sd,estimation_gap_mean,estimation_gap_sd,protocol_gap_paired_mean,protocol_gap_paired_sd,approximation_gap_paired_mean,approximation_gap_paired_sd,ceiling_utilization_mean,ceiling_utilization_sd,absolute_gap_mean,absolute_gap_sd,protocol_share_of_residual_mean,protocol_share_of_residual_sd
0.0,mean,same_time,mlp,500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.07952161404391242,0.005553017807600182,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.010615161360038605,0.005142329954383238,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.8484205210617353,0.05924545569695844,0.014207394236553294,0.005553017807600182,0.9845974186190898,0.005933037176492427
0.0,mean,same_time,mlp,1000,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08449385323345224,0.004596790631660474,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.005642922170498776,0.004647695134351694,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.9014696173955125,0.049043414797535,0.009235155047013466,0.004596790631660473,0.9899349843541552,0.004972446264479926
0.0,mean,same_time,mlp,2500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08828008067911779,0.0036861335501704243,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.00185669472483323,0.0014098183451114223,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.9418650885002104,0.03932756376916304,0.0054489276013479195,0.0036861335501704243,0.9940380447133567,0.004007292416248945
0.0,mean,same_time,mlp,5000,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08929197168612714,0.0028125673415034637,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.0008448037178238832,0.001063061626944175,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.9526610099078228,0.030007437324925133,0.004437036594338572,0.0028125673415034637,0.995136462930506,0.003071279013678854
0.0,mean,same_time,mlp,20000,10,1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.09013677540395101,0.003164210185249149,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.0,0.0,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.961674267738269,0.033759134373649496,0.0035922328765146893,0.0031642101852491487,0.9960627241149582,0.0034589532776582283
0.0,mean,same_time,ridge,100,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,-8.331474399270178e-12,0.0771204429470672,0.009564812379628728,0.090531803654265,0.0031751351750309315,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0031972046262007114,0.0031751351750309315,0.013411360707197794,0.011495202878496175,0.9092540339708618,0.003230928626138718,0.00021416237487317246,0.0002583817719974172,0.822802293141728,0.10204751501272581,0.016608565333398505,0.009564812379628727,0.9820975222563572,0.010076029017804014
0.0,mean,same_time,ridge,250,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,-8.331474399270178e-12,0.08303676505009736,0.006799566647157507,0.090531803654265,0.0031751351750309315,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0031972046262007114,0.0031751351750309315,0.007495038604167637,0.006024002035456266,0.9092540339708618,0.003230928626138718,0.00021416237487317246,0.0002583817719974172,0.885923862563723,0.07254495456530528,0.010692243230368348,0.006799566647157507,0.9883883470510378,0.007318281090106871
0.0,mean,same_time,ridge,500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,-8.331474399270178e-12,0.08533830942631078,0.005228925679433692,0.090531803654265,0.0031751351750309315,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0031972046262007114,0.0031751351750309315,0.0051934942279542205,0.004722452458877261,0.9092540339708618,0.003230928626138718,0.00021416237487317246,0.0002583817719974172,0.9104791674627837,0.05578769876436923,0.008390698854154933,0.005228925679433691,0.9908554837686558,0.005643922505662478
0.0,mean,same_time,ridge,1000,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,-8.331474399270178e-12,0.08872039700332016,0.0039157088766004905,0.090531803654265,0.0031751351750309315,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0031972046262007114,0.0031751351750309315,0.0018114066509448356,0.0026372704019593162,0.9092540339708618,0.003230928626138718,0.00021416237487317246,0.0002583817719974172,0.946562847841532,0.04177691568957499,0.0050086112771455474,0.0039157088766004905,0.9945202738394489,0.004270168535805066
0.0,mean,same_time,ridge,2500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,-8.331474399270178e-12,0.08985132327941349,0.0030362898877525557,0.090531803654265,0.0031751351750309315,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0031972046262007114,0.0031751351750309315,0.000680480374851511,0.0009895207399051526,0.9092540339708618,0.003230928626138718,0.00021416237487317246,0.0002583817719974172,0.9586287631525023,0.03239434560821396,0.003877685001052222,0.0030362898877525557,0.995749469997681,0.003319392279749717
