family,family_title,label,method,objective_F,ceiling_I,relative_efficiency,cost,n_actions,times,widths,segments,runtime_s,n_evaluations,n_candidates,budget
ii_nonstationary,(ii) non-stationary correlation time,mean,imse,0.2552237018871048,0.7846354362407743,0.9715853795521754,4.0,4,2.136;3.773;7.045;9.500,0;0;0;0,1;1;1;1,0.0003792080024140887,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,mean,linear_target,0.26268787824364226,0.8075825889871147,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002490416998625733,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,mean,kernel_quadrature,0.260477570574328,0.8007874296444849,0.9915858025726478,4.0,4,2.955;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.0005666249999194406,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,mean,label_aware_greedy,0.26268787824364226,0.8075825889871147,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.00043883400212507695,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,mean,label_aware,0.26268787824364226,0.8075825889871147,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002462999997078441,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,mean,exhaustive,0.26268787824364226,0.8075825889871147,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.029617291998874862,495,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,same_time,0.02406687627140432,0.41689639234651593,0.549224063525634,4.0,1,5.000,0,4,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,uniform,0.03858736645971287,0.6684263335961614,0.8805924777590435,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,dispersed,0.043333098706258316,0.7506338718872069,0.9888936265852943,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,random,0.04155175607532374,0.7197767175147445,0.9482420593748131,4.0,4,3.773;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.0021832499987795018,20,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,mutual_information,0.03992754999700408,0.6916415475474109,0.911176465473968,4.0,4,0.500;2.955;5.409;9.500,0;0;0;0,1;1;1;1,0.0003589160041883588,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,imse,0.042501203825905415,0.7362234444383096,0.9699091650597883,4.0,4,2.136;3.773;7.045;9.500,0;0;0;0,1;1;1;1,0.0003792080024140887,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,linear_target,0.04379415344743494,0.7586204529500419,0.9994152395940278,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002490416998625733,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,kernel_quadrature,0.043571857398927556,0.7547697487867547,0.994342277997762,4.0,4,2.955;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.0005666249999194406,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,label_aware_greedy,0.04303022150694935,0.7453873076762149,0.9819817430372254,4.0,4,2.136;3.773;7.045;8.682,0;0;0;0,1;1;1;1,0.004404666004120372,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,label_aware,0.04381977751832618,0.759064323712135,1.0000000000000002,4.0,4,2.136;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.010755916002381127,96,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c0,exhaustive,0.04381977751832617,0.7590643237121348,1.0,4.0,4,2.136;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.055635791999520734,495,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,same_time,0.0034691079116556567,0.32927290577264173,0.48859786632108687,4.0,1,5.000,0,4,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,uniform,0.005982608661737046,0.5678436613436387,0.8426056212715816,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,dispersed,0.006906844637548955,0.6555681925848588,0.972777336092458,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,random,0.006753837152417173,0.6410453756194271,0.9512273778120122,4.0,4,3.773;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.01260550000006333,20,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,mutual_information,0.00616502305088718,0.5851576560361648,0.8682973217302401,4.0,4,0.500;2.955;5.409;9.500,0;0;0;0,1;1;1;1,0.0003589160041883588,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,imse,0.006776133288593781,0.643161629634388,0.954367621598172,4.0,4,2.136;3.773;7.045;9.500,0;0;0;0,1;1;1;1,0.0003792080024140887,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,linear_target,0.007034306782705795,0.6676663549887422,0.9907294245677392,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002490416998625733,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,kernel_quadrature,0.007077074447644062,0.6717256790760731,0.9967529298516667,4.0,4,2.955;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.0005666249999194406,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,label_aware_greedy,0.007090521360944883,0.6730020026523325,0.9986468268749652,4.0,4,2.955;4.591;7.045;8.682,0;0;0;0,1;1;1;1,0.026733999999123625,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,label_aware,0.007100129064779621,0.6739139248640452,1.0,4.0,4,2.955;5.409;7.045;8.682,0;0;0;0,1;1;1;1,0.055919083999469876,87,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,occupation_c1.5,exhaustive,0.007100129064779621,0.6739139248640452,1.0,4.0,4,2.955;5.409;7.045;8.682,0;0;0;0,1;1;1;1,0.3149487920018146,495,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,same_time,0.005224269405862969,0.2181337524707027,0.36995011150708423,4.0,1,5.000,0,4,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,uniform,0.010737529045690345,0.44833398146945297,0.7603647054085121,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,dispersed,0.013081623562997972,0.5462091279219836,0.926358830268896,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,random,0.013237359339251617,0.5527117078291417,0.9373870647098725,4.0,4,3.773;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.02534775000094669,20,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,mutual_information,0.010966390419368654,0.4578898420803211,0.7765712376782561,4.0,4,0.500;2.955;5.409;9.500,0;0;0;0,1;1;1;1,0.0003589160041883588,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,imse,0.012831626520598046,0.5357707701864363,0.9086556020225693,4.0,4,2.136;3.773;7.045;9.500,0;0;0;0,1;1;1;1,0.0003792080024140887,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,linear_target,0.013518443837123046,0.5644480888460219,0.9572917122791094,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002490416998625733,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,kernel_quadrature,0.013869290126157341,0.5790972984525524,0.9821364539389517,4.0,4,2.955;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.0005666249999194406,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,label_aware_greedy,0.013931756563521917,0.581705517387533,0.9865599366641229,4.0,4,2.955;4.591;7.045;8.682,0;0;0;0,1;1;1;1,0.05460170800506603,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,label_aware,0.014121551104770863,0.5896301844107584,1.0,4.0,4,3.773;5.409;7.045;8.682,0;0;0;0,1;1;1;1,0.1499127920033061,115,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,two_sided_c1.2,exhaustive,0.014121551104770863,0.5896301844107584,1.0,4.0,4,3.773;5.409;7.045;8.682,0;0;0;0,1;1;1;1,0.6304380829969887,495,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,same_time,0.013608977200823658,0.44364298060081314,0.5564636245121918,4.0,1,5.000,0,4,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,uniform,0.021673369877250485,0.7065364479723972,0.8862122244247882,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,dispersed,0.024225965956042584,0.7897492652145877,0.9905864801061256,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,random,0.023130210753758262,0.7540284247152119,0.9457816499970474,4.0,4,3.773;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.010402708998299204,20,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,mutual_information,0.022439777102609915,0.7315207785943839,0.9175501961314371,4.0,4,0.500;2.955;5.409;9.500,0;0;0;0,1;1;1;1,0.0003589160041883588,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,imse,0.023750891294888013,0.7742621690447316,0.9711609373956878,4.0,4,2.136;3.773;7.045;9.500,0;0;0;0,1;1;1;1,0.0003792080024140887,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,linear_target,0.02445618473759823,0.7972542338049865,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.002490416998625733,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,kernel_quadrature,0.02427449566539694,0.7913312992343341,0.9925708333433558,4.0,4,2.955;4.591;6.227;8.682,0;0;0;0,1;1;1;1,0.0005666249999194406,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,label_aware_greedy,0.02445618473759823,0.7972542338049865,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.02369666699814843,42,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,label_aware,0.02445618473759823,0.7972542338049865,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.04101812499720836,74,12,4.0
ii_nonstationary,(ii) non-stationary correlation time,sigmoid,exhaustive,0.02445618473759823,0.7972542338049865,1.0,4.0,4,2.136;3.773;6.227;8.682,0;0;0;0,1;1;1;1,0.25770420899789315,495,12,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,same_time,0.01307310897978748,0.10028815504549643,0.5207440871127629,4.0,1,5.000,0,4,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,uniform,0.017149820970412195,0.13156196488091723,0.6831326717456765,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,dispersed,0.024445412354695877,0.18752886617630626,0.9737396024482693,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,random,0.0211851732766576,0.16251849085937045,0.8438737667784748,3.525,3,2.300;2.300;5.900,3.5;0;0,1;1;1,0.0011803329980466515,20,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,mutual_information,0.024973987403234497,0.19158374069031675,0.9947944511110778,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.0005420410016085953,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,imse,0.02030304988840495,0.15575142976723697,0.808735947668524,3.225,3,0.500;2.300;4.100,1.5;0;0,1;1;1,0.0005070839979453012,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,linear_target,0.025104670995441575,0.1925862578709988,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011585829997784458,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,kernel_quadrature,0.017568471605389935,0.1347735727590018,0.6998088765465185,3.05,2,2.300;5.900,3.5;3.5,1;1,0.00046424999891314656,35,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,label_aware_greedy,0.025104670995441575,0.1925862578709988,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.000519667002663482,54,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,label_aware,0.025104670995441575,0.1925862578709988,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011763329966925085,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",mean,exhaustive,0.025104670995441575,0.1925862578709988,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.04665316700265976,802,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,same_time,0.0020996145070560886,0.09164592734830809,0.5241087301396042,4.0,1,5.000,0,4,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,uniform,0.0027371994824409523,0.11947582952136117,0.6832635896064448,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,dispersed,0.0039017804931409097,0.17030854492656883,0.9739679415774453,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,random,0.003381441381884105,0.1475962993088782,0.8440801598316654,3.525,3,2.300;2.300;5.900,3.5;0;0,1;1;1,0.002218707995780278,20,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,mutual_information,0.003990055462200783,0.17416165290136487,0.9960032636718582,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.0005420410016085953,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,imse,0.0032439751020338593,0.14159604323631847,0.8097656334616098,3.225,3,0.500;2.300;4.100,1.5;0;0,1;1;1,0.0005070839979453012,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,linear_target,0.004006066654331106,0.17486052431123753,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011585829997784458,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,kernel_quadrature,0.0027971459986993927,0.12209243083333642,0.6982275234175885,3.05,2,2.300;5.900,3.5;3.5,1;1,0.00046424999891314656,35,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,label_aware_greedy,0.004006066654331106,0.17486052431123753,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.005451541997899767,54,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,label_aware,0.004006066654331106,0.17486052431123753,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.006345791996864136,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c0,exhaustive,0.004006066654331106,0.17486052431123753,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.08289962499839021,802,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,same_time,0.0002643631978043093,0.06580018583014212,0.5528771439566503,4.0,1,5.000,0,4,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,uniform,0.0003196187836461985,0.07955334000117406,0.6684361580011431,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,dispersed,0.0004582759674979384,0.11406521056374122,0.9584174732285703,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,random,0.000397439938879612,0.09892308026156167,0.8311877754812197,3.525,3,2.300;2.300;5.900,3.5;0;0,1;1;1,0.0077493749995483086,20,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,mutual_information,0.0004781590280842526,0.11901411832517596,1.0,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.0005420410016085953,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,imse,0.00039169861151059054,0.09749405984218795,0.8191806250734901,3.225,3,0.500;2.300;4.100,1.5;0;0,1;1;1,0.0005070839979453012,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,linear_target,0.00046982065562822556,0.11693869155743931,0.9825615078534963,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011585829997784458,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,kernel_quadrature,0.0003090622529926859,0.07692581209830422,0.6463587108894417,3.05,2,2.300;5.900,3.5;3.5,1;1,0.00046424999891314656,35,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,label_aware_greedy,0.0004781590280842526,0.11901411832517596,1.0,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.01923049999459181,54,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,label_aware,0.0004781590280842526,0.11901411832517596,1.0,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.023097292003512848,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",occupation_c1.5,exhaustive,0.0004781590280842526,0.11901411832517596,1.0,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.2996396669987007,802,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,same_time,0.00024410967567412432,0.028315270317618376,0.6899733024489475,4.0,1,5.000,0,4,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,uniform,0.00017732913977516323,0.020569125390291605,0.5012188552265147,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,dispersed,0.00026806172571632687,0.031093565646278215,0.7576735073769274,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,random,0.00028815927993746976,0.033424762387755734,0.8144790224341031,3.225,3,0.500;0.500;4.100,1.5;0;0,1;1;1,0.015026291002868675,20,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,mutual_information,0.0003280881479394741,0.03805627356334122,0.9273375268842458,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.0005420410016085953,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,imse,0.00028356896071856914,0.0328923126633915,0.8015045358554236,3.225,3,0.500;2.300;4.100,1.5;0;0,1;1;1,0.0005070839979453012,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,linear_target,0.0002713298262687304,0.031472645870406636,0.7669107574967763,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011585829997784458,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,kernel_quadrature,8.165849153729059e-05,0.009471899281427899,0.23080682452832452,3.05,2,2.300;5.900,3.5;3.5,1;1,0.00046424999891314656,35,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,label_aware_greedy,0.0003228092633925138,0.03744395435678007,0.9124168180100296,3.225,3,0.500;0.500;2.300,0;1.5;0,1;1;1,0.03137562500342028,51,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,label_aware,0.0003537958277627511,0.04103821150342768,1.0000000000000002,3.975,3,0.500;0.500;2.300,3.5;1.5;1.5,1;1;1,0.07582579200243345,114,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",two_sided_c1.2,exhaustive,0.00035379582776275104,0.04103821150342767,1.0,3.975,3,0.500;0.500;2.300,1.5;3.5;1.5,1;1;1,0.5848068749983213,802,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,same_time,0.0012027970865564788,0.09823234368899712,0.5218767501275017,4.0,1,5.000,0,4,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,uniform,0.0015745502785565544,0.12859339771231712,0.6831752350165525,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,dispersed,0.0022444108396869103,0.18330085718334718,0.9738183173689804,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,random,0.001945084528555497,0.15885490083804138,0.8439448381039636,3.525,3,2.300;2.300;5.900,3.5;0;0,1;1;1,0.010471041001437698,20,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,mutual_information,0.002293729635662782,0.18732871938120083,0.9952170497501637,4.0,4,0.500;2.300;4.100;5.900,0;0;0;0,1;1;1;1,0.0005420410016085953,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,imse,0.0018647797973565562,0.15229641974164035,0.8091017439475345,3.225,3,0.500;2.300;4.100,1.5;0;0,1;1;1,0.0005070839979453012,66,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,linear_target,0.0023047531553429404,0.18822900936858675,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.0011585829997784458,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,kernel_quadrature,0.001611591667479401,0.1316185650394214,0.6992469730406339,3.05,2,2.300;5.900,3.5;3.5,1;1,0.00046424999891314656,35,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,label_aware_greedy,0.0023047531553429404,0.18822900936858675,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.030004833002749365,54,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,label_aware,0.0023047531553429404,0.18822900936858675,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.034716292000666726,62,18,4.0
iii_heterogeneous,"(iii) heterogeneous widths, costs and noise",sigmoid,exhaustive,0.0023047531553429404,0.18822900936858675,1.0,4.0,4,2.300;4.100;5.900;7.700,0;0;0;0,1;1;1;1,0.4107140419946518,802,18,4.0
iv_recency,(iv) recency-weighted label,mean,same_time,0.029707377771442507,0.143907760886298,0.24635124972909792,4.0,1,5.000,0,4,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,mean,uniform,0.07531747735466306,0.3648511021438334,0.6245773294269222,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,mean,dispersed,0.10020907759189472,0.48543038997516447,0.8309932868829133,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,mean,random,0.11298059804814636,0.5472978804724073,0.9369023324252238,4.0,4,2.136;6.227;7.864;9.500,0;0;0;0,1;1;1;1,0.0011424589974922128,20,12,4.0
iv_recency,(iv) recency-weighted label,mean,mutual_information,0.0997109474260602,0.4830173598737976,0.8268624952046567,4.0,4,0.500;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.000381499994546175,42,12,4.0
iv_recency,(iv) recency-weighted label,mean,imse,0.12058951519064938,0.5841568128619088,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.00037887500366196036,42,12,4.0
iv_recency,(iv) recency-weighted label,mean,linear_target,0.12058951519064938,0.5841568128619088,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023809999984223396,74,12,4.0
iv_recency,(iv) recency-weighted label,mean,kernel_quadrature,0.11617515265064102,0.5627728646130793,0.9633934796650492,4.0,4,3.773;6.227;7.864;8.682,0;0;0;0,1;1;1;1,0.0005527080065803602,42,12,4.0
iv_recency,(iv) recency-weighted label,mean,label_aware_greedy,0.12058951519064938,0.5841568128619088,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0004411249974509701,42,12,4.0
iv_recency,(iv) recency-weighted label,mean,label_aware,0.12058951519064938,0.5841568128619088,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.0023612090008100495,74,12,4.0
iv_recency,(iv) recency-weighted label,mean,exhaustive,0.12058951519064938,0.5841568128619088,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.02822849999938626,495,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,same_time,0.004812564646002883,0.1322751487272676,0.24492096321807802,4.0,1,5.000,0,4,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,uniform,0.012137875295648963,0.3336140661089068,0.6177205559826315,4.0,4,0.039;3.346;6.654;9.961,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,dispersed,0.016177013667572068,0.4446313028996668,0.8232803215941237,4.0,4,1.250;3.750;6.250;8.750,0;0;0;0,1;1;1;1,0.0,1,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,random,0.018320608910612175,0.5035488241052664,0.9323721365188595,4.0,4,2.136;6.227;7.864;9.500,0;0;0;0,1;1;1;1,0.0020079590030945837,20,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,mutual_information,0.016128215657167648,0.44329007123658665,0.8207968940268072,4.0,4,0.500;4.591;7.045;9.500,0;0;0;0,1;1;1;1,0.000381499994546175,42,12,4.0
iv_recency,(iv) recency-weighted label,occupation_c0,imse,0.01964945990236764,0.5400727932361167,1.0,4.0,4,5.409;7.045;8.682;9.500,0;0;0;0,1;1;1;1,0.00037887500366196036,42,12,4.0
